optionid;date;cp_flag;style;exdate;last_date;open_interest;best_bid;best_offer;volume;strike_price;Mid;Strike
129372946;13.11.2019;P;E;18.09.2020;12.11.2019;1798;71,2;72,1;0;2675000;71,65;2675
129372947;13.11.2019;P;E;18.09.2020;08.11.2019;7123;75,5;76,4;0;2700000;75,95;2700
129372948;13.11.2019;P;E;18.09.2020;31.10.2019;1670;80;80,9;0;2725000;80,45;2725
129372949;13.11.2019;P;E;18.09.2020;11.11.2019;4909;84,7;85,5;0;2750000;85,1;2750
129372950;13.11.2019;P;E;18.09.2020;12.11.2019;2223;89,5;90,5;0;2775000;90;2775
129372951;13.11.2019;P;E;18.09.2020;12.11.2019;5421;94,6;95,6;0;2800000;95,1;2800
129372952;13.11.2019;P;E;18.09.2020;12.11.2019;3630;99,9;100,9;0;2825000;100,4;2825
129372953;13.11.2019;P;E;18.09.2020;13.11.2019;8068;105,5;106,3;800;2850000;105,9;2850
129372954;13.11.2019;P;E;18.09.2020;11.11.2019;3130;111,3;112,2;0;2875000;111,75;2875
129372955;13.11.2019;P;E;18.09.2020;07.11.2019;7487;117,3;118,2;0;2900000;117,75;2900
129372956;13.11.2019;P;E;18.09.2020;12.11.2019;3703;123,6;124,6;0;2925000;124,1;2925
129372957;13.11.2019;P;E;18.09.2020;12.11.2019;6995;130,2;131,2;0;2950000;130,7;2950
129372958;13.11.2019;P;E;18.09.2020;11.11.2019;4889;137;138;0;2975000;137,5;2975
129372959;13.11.2019;P;E;18.09.2020;12.11.2019;17989;144,2;145,3;0;3000000;144,75;3000
129372960;13.11.2019;P;E;18.09.2020;13.11.2019;1993;151,6;152,7;500;3025000;152,15;3025
129372961;13.11.2019;P;E;18.09.2020;13.11.2019;1901;159,5;160,6;300;3050000;160,05;3050
129372962;13.11.2019;P;E;18.09.2020;12.11.2019;812;167,7;168,8;0;3075000;168,25;3075
129372963;13.11.2019;P;E;18.09.2020;13.11.2019;1852;176,5;177,6;851;3100000;177,05;3100
129372964;13.11.2019;P;E;18.09.2020;12.11.2019;262;185,8;186,9;0;3125000;186,35;3125
129372965;13.11.2019;P;E;18.09.2020;13.11.2019;213;195,7;196,9;1;3150000;196,3;3150
129372966;13.11.2019;P;E;18.09.2020;.;0;206,2;207,5;0;3175000;206,85;3175
129372967;13.11.2019;P;E;18.09.2020;13.11.2019;254;217,3;218,8;2;3200000;218,05;3200
129372968;13.11.2019;P;E;18.09.2020;.;0;229,3;230,8;0;3225000;230,05;3225
129372969;13.11.2019;P;E;18.09.2020;13.11.2019;3;242,1;243,6;1;3250000;242,85;3250
129391259;13.11.2019;P;E;18.09.2020;21.10.2019;120;255,6;257,2;0;3275000;256,4;3275
129372970;13.11.2019;P;E;18.09.2020;01.11.2019;30;270,1;271,6;0;3300000;270,85;3300
129634547;13.11.2019;P;E;18.09.2020;.;0;285,4;286,9;0;3325000;286,15;3325
129372971;13.11.2019;P;E;18.09.2020;.;0;301,6;303,2;0;3350000;302,4;3350
129705263;13.11.2019;P;E;18.09.2020;.;0;317;321,8;0;3375000;319,4;3375
129372972;13.11.2019;P;E;18.09.2020;12.09.2019;2;334,9;341,1;0;3400000;338;3400
131191314;13.11.2019;P;E;18.09.2020;.;0;353,4;360,4;0;3425000;356,9;3425
129372973;13.11.2019;P;E;18.09.2020;.;0;372,8;380,4;0;3450000;376,6;3450
129372974;13.11.2019;P;E;18.09.2020;27.09.2019;2;413,8;422,6;0;3500000;418,2;3500
129372975;13.11.2019;P;E;18.09.2020;.;0;457,2;467;0;3550000;462,1;3550
129372976;13.11.2019;P;E;18.09.2020;.;0;499,8;516,9;0;3600000;508,35;3600
129372977;13.11.2019;P;E;18.09.2020;.;0;546,4;563,8;0;3650000;555,1;3650
129372978;13.11.2019;P;E;18.09.2020;.;0;593,7;610,9;0;3700000;602,3;3700
129372979;13.11.2019;P;E;18.09.2020;.;0;641,6;659,1;0;3750000;650,35;3750
129372980;13.11.2019;P;E;18.09.2020;.;0;689,8;707;0;3800000;698,4;3800
129372981;13.11.2019;P;E;18.09.2020;24.10.2019;46;738,3;755,4;0;3850000;746,85;3850
129372982;13.11.2019;P;E;18.09.2020;.;0;786,9;804,1;0;3900000;795,5;3900
129372983;13.11.2019;P;E;18.09.2020;.;0;835,7;852,8;0;3950000;844,25;3950
129372984;13.11.2019;P;E;18.09.2020;.;0;884,5;901,7;0;4000000;893,1;4000
129372985;13.11.2019;P;E;18.09.2020;.;0;933,4;950,6;0;4050000;942;4050
129372986;13.11.2019;P;E;18.09.2020;30.10.2019;10;982,3;999,5;0;4100000;990,9;4100
129384005;13.11.2019;P;E;18.09.2020;.;0;1080,4;1097,6;0;4200000;1089;4200
129634548;13.11.2019;P;E;18.09.2020;13.11.2019;0;1178,6;1195,7;10;4300000;1187,15;4300
130915023;13.11.2019;P;E;18.09.2020;12.11.2019;557;0,15;0,35;0;800000;0,25;800
130915024;13.11.2019;P;E;18.09.2020;22.10.2019;84;0,3;0,45;0;900000;0,375;900
131109680;13.11.2019;C;E;16.10.2020;.;0;1860,3;1866,6;0;1200000;1863,45;1200
131109681;13.11.2019;C;E;16.10.2020;.;0;1762,3;1768,6;0;1300000;1765,45;1300
131109682;13.11.2019;C;E;16.10.2020;.;0;1664,4;1670,8;0;1400000;1667,6;1400
131109683;13.11.2019;C;E;16.10.2020;.;0;1566,7;1573,2;0;1500000;1569,95;1500
131109684;13.11.2019;C;E;16.10.2020;.;0;1469,3;1475,9;0;1600000;1472,6;1600
131109685;13.11.2019;C;E;16.10.2020;.;0;1372,4;1378,9;0;1700000;1375,65;1700
131109686;13.11.2019;C;E;16.10.2020;30.10.2019;10;1276,1;1282,5;0;1800000;1279,3;1800
131109687;13.11.2019;C;E;16.10.2020;.;0;1180,6;1186,9;0;1900000;1183,75;1900
130755995;13.11.2019;C;E;16.10.2020;.;0;1086,1;1092,2;0;2000000;1089,15;2000
130755996;13.11.2019;C;E;16.10.2020;.;0;1062,6;1068,7;0;2025000;1065,65;2025
130755997;13.11.2019;C;E;16.10.2020;11.11.2019;10;1039,2;1045,3;0;2050000;1042,25;2050
130755998;13.11.2019;C;E;16.10.2020;.;0;1015,8;1021,9;0;2075000;1018,85;2075
130755999;13.11.2019;C;E;16.10.2020;11.11.2019;2;992,5;998,6;0;2100000;995,55;2100
130756000;13.11.2019;C;E;16.10.2020;.;0;969,4;975,4;0;2125000;972,4;2125
130756001;13.11.2019;C;E;16.10.2020;11.11.2019;1;946,3;952,3;0;2150000;949,3;2150
130756002;13.11.2019;C;E;16.10.2020;.;0;923,3;929,3;0;2175000;926,3;2175
130756003;13.11.2019;C;E;16.10.2020;.;0;900,4;906,4;0;2200000;903,4;2200
130756004;13.11.2019;C;E;16.10.2020;.;0;877,6;883,5;0;2225000;880,55;2225
130756005;13.11.2019;C;E;16.10.2020;11.10.2019;1;854,9;860,8;0;2250000;857,85;2250
130756006;13.11.2019;C;E;16.10.2020;.;0;832,4;838,1;0;2275000;835,25;2275
130756007;13.11.2019;C;E;16.10.2020;.;0;809,9;815,6;0;2300000;812,75;2300
130756008;13.11.2019;C;E;16.10.2020;.;0;787,5;793,2;0;2325000;790,35;2325
130756009;13.11.2019;C;E;16.10.2020;.;0;765,3;770,9;0;2350000;768,1;2350
130756010;13.11.2019;C;E;16.10.2020;.;0;743,2;748,8;0;2375000;746;2375
130756011;13.11.2019;C;E;16.10.2020;.;0;721,3;726,8;0;2400000;724,05;2400
130756012;13.11.2019;C;E;16.10.2020;.;0;699,4;704,8;0;2425000;702,1;2425
130756013;13.11.2019;C;E;16.10.2020;.;0;677,6;683,1;0;2450000;680,35;2450
130756014;13.11.2019;C;E;16.10.2020;.;0;656,1;661,4;0;2475000;658,75;2475
130756015;13.11.2019;C;E;16.10.2020;.;0;634,7;639,9;0;2500000;637,3;2500
130756016;13.11.2019;C;E;16.10.2020;.;0;613,4;618,6;0;2525000;616;2525
130756017;13.11.2019;C;E;16.10.2020;.;0;592,4;597,5;0;2550000;594,95;2550
130756018;13.11.2019;C;E;16.10.2020;.;0;571,4;576,5;0;2575000;573,95;2575
130756019;13.11.2019;C;E;16.10.2020;.;0;550,7;555,7;0;2600000;553,2;2600
130756020;13.11.2019;C;E;16.10.2020;.;0;530,1;535;0;2625000;532,55;2625
130756021;13.11.2019;C;E;16.10.2020;.;0;509,6;514,5;0;2650000;512,05;2650
130756022;13.11.2019;C;E;16.10.2020;.;0;489,4;494,2;0;2675000;491,8;2675
130756023;13.11.2019;C;E;16.10.2020;.;0;469,3;474;0;2700000;471,65;2700
130756024;13.11.2019;C;E;16.10.2020;.;0;449,5;454,1;0;2725000;451,8;2725
130756025;13.11.2019;C;E;16.10.2020;.;0;431,8;433,3;0;2750000;432,55;2750
130756026;13.11.2019;C;E;16.10.2020;.;0;412,3;413,8;0;2775000;413,05;2775
130756027;13.11.2019;C;E;16.10.2020;.;0;393;394,5;0;2800000;393,75;2800
130756028;13.11.2019;C;E;16.10.2020;.;0;374;375,5;0;2825000;374,75;2825
130756029;13.11.2019;C;E;16.10.2020;.;0;355,2;356,6;0;2850000;355,9;2850
130756030;13.11.2019;C;E;16.10.2020;.;0;336,6;338;0;2875000;337,3;2875
130756031;13.11.2019;C;E;16.10.2020;28.10.2019;170;318,2;319,6;0;2900000;318,9;2900
130756032;13.11.2019;C;E;16.10.2020;.;0;300,1;301,5;0;2925000;300,8;2925
130756033;13.11.2019;C;E;16.10.2020;14.10.2019;200;282,2;283,6;0;2950000;282,9;2950
130756034;13.11.2019;C;E;16.10.2020;06.11.2019;765;264,7;266,1;0;2975000;265,4;2975
130756035;13.11.2019;C;E;16.10.2020;06.11.2019;2377;247,4;248,7;0;3000000;248,05;3000
130756036;13.11.2019;C;E;16.10.2020;01.11.2019;905;230,5;231,7;0;3025000;231,1;3025
130756037;13.11.2019;C;E;16.10.2020;06.11.2019;288;213,9;215,2;0;3050000;214,55;3050
130756038;13.11.2019;C;E;16.10.2020;08.11.2019;728;197,8;199;0;3075000;198,4;3075
130756039;13.11.2019;C;E;16.10.2020;13.11.2019;1801;182,1;183;400;3100000;182,55;3100
130756040;13.11.2019;C;E;16.10.2020;31.10.2019;30;166,9;167,7;0;3125000;167,3;3125
130756041;13.11.2019;C;E;16.10.2020;05.11.2019;1306;152,1;152,9;0;3150000;152,5;3150
130756042;13.11.2019;C;E;16.10.2020;07.11.2019;235;138;138,8;0;3175000;138,4;3175
130756043;13.11.2019;C;E;16.10.2020;12.11.2019;630;124,5;125,1;0;3200000;124,8;3200
130756044;13.11.2019;C;E;16.10.2020;12.11.2019;575;111,6;112,3;0;3225000;111,95;3225
130756045;13.11.2019;C;E;16.10.2020;12.11.2019;1911;99,5;100,2;0;3250000;99,85;3250
130756046;13.11.2019;C;E;16.10.2020;05.11.2019;110;88,2;89;0;3275000;88,6;3275
130756047;13.11.2019;C;E;16.10.2020;05.11.2019;586;77,6;78,5;0;3300000;78,05;3300
130923523;13.11.2019;C;E;16.10.2020;05.11.2019;260;67,9;68,8;0;3325000;68,35;3325
130923524;13.11.2019;C;E;16.10.2020;08.11.2019;225;59,1;59,9;0;3350000;59,5;3350
130923525;13.11.2019;C;E;16.10.2020;.;0;51,1;51,9;0;3375000;51,5;3375
130923526;13.11.2019;C;E;16.10.2020;06.11.2019;2917;44;44,7;0;3400000;44,35;3400
130923527;13.11.2019;C;E;16.10.2020;07.11.2019;42;32,3;32,8;0;3450000;32,55;3450
130923528;13.11.2019;C;E;16.10.2020;12.11.2019;173;23,5;24,1;0;3500000;23,8;3500
130923529;13.11.2019;C;E;16.10.2020;11.11.2019;500;12,8;13,3;0;3600000;13,05;3600
130923530;13.11.2019;C;E;16.10.2020;07.11.2019;1;7,5;7,9;0;3700000;7,7;3700
130923531;13.11.2019;C;E;16.10.2020;.;0;4,7;5,1;0;3800000;4,9;3800
130923532;13.11.2019;C;E;16.10.2020;.;0;3,1;3,5;0;3900000;3,3;3900
130923533;13.11.2019;C;E;16.10.2020;.;0;2,15;2,45;0;4000000;2,3;4000
130923534;13.11.2019;C;E;16.10.2020;.;0;1,5;1,8;0;4100000;1,65;4100
130923535;13.11.2019;C;E;16.10.2020;.;0;1;1,3;0;4200000;1,15;4200
130923536;13.11.2019;C;E;16.10.2020;.;0;0,7;1;0;4300000;0,85;4300
131109688;13.11.2019;P;E;16.10.2020;29.10.2019;1;0,85;1,1;0;1200000;0,975;1200
131109689;13.11.2019;P;E;16.10.2020;29.10.2019;1;1,1;1,3;0;1300000;1,2;1300
131109690;13.11.2019;P;E;16.10.2020;.;0;1,4;1,65;0;1400000;1,525;1400
131109691;13.11.2019;P;E;16.10.2020;31.10.2019;174;2;2,25;0;1500000;2,125;1500
131109692;13.11.2019;P;E;16.10.2020;28.10.2019;171;2,9;3,2;0;1600000;3,05;1600
131109693;13.11.2019;P;E;16.10.2020;.;0;4,2;4,5;0;1700000;4,35;1700
131109694;13.11.2019;P;E;16.10.2020;01.11.2019;1;6;6,3;0;1800000;6,15;1800
131109695;13.11.2019;P;E;16.10.2020;11.11.2019;107;8,6;9;0;1900000;8,8;1900
130756048;13.11.2019;P;E;16.10.2020;07.11.2019;397;12,2;12,6;0;2000000;12,4;2000
130756049;13.11.2019;P;E;16.10.2020;05.11.2019;105;13,3;13,7;0;2025000;13,5;2025
130756050;13.11.2019;P;E;16.10.2020;01.11.2019;106;14,5;14,9;0;2050000;14,7;2050
130756051;13.11.2019;P;E;16.10.2020;22.10.2019;15;15,7;16,1;0;2075000;15,9;2075
130756052;13.11.2019;P;E;16.10.2020;01.11.2019;230;17;17,4;0;2100000;17,2;2100
130756053;13.11.2019;P;E;16.10.2020;11.11.2019;368;18,4;18,8;0;2125000;18,6;2125
130756054;13.11.2019;P;E;16.10.2020;13.11.2019;459;19,9;20,3;2;2150000;20,1;2150
130756055;13.11.2019;P;E;16.10.2020;12.11.2019;183;21,5;21,9;0;2175000;21,7;2175
130756056;13.11.2019;P;E;16.10.2020;13.11.2019;59;23,2;23,6;1875;2200000;23,4;2200
130756057;13.11.2019;P;E;16.10.2020;31.10.2019;21;24,9;25,4;0;2225000;25,15;2225
130756058;13.11.2019;P;E;16.10.2020;13.11.2019;41;26,8;27,2;5;2250000;27;2250
130756059;13.11.2019;P;E;16.10.2020;13.11.2019;30;28,8;29,2;5;2275000;29;2275
130756060;13.11.2019;P;E;16.10.2020;13.11.2019;343;30,8;31,3;6;2300000;31,05;2300
130756061;13.11.2019;P;E;16.10.2020;13.11.2019;0;33;33,5;5;2325000;33,25;2325
130756062;13.11.2019;P;E;16.10.2020;05.11.2019;150;35,3;35,8;0;2350000;35,55;2350
130756063;13.11.2019;P;E;16.10.2020;.;0;37,7;38,2;0;2375000;37,95;2375
130756064;13.11.2019;P;E;16.10.2020;23.10.2019;4;40,3;40,8;0;2400000;40,55;2400
130756065;13.11.2019;P;E;16.10.2020;29.10.2019;360;43;43,5;0;2425000;43,25;2425
130756066;13.11.2019;P;E;16.10.2020;07.11.2019;4;45,7;46,3;0;2450000;46;2450
130756067;13.11.2019;P;E;16.10.2020;01.10.2019;10;48,7;49,2;0;2475000;48,95;2475
130756068;13.11.2019;P;E;16.10.2020;30.10.2019;45;51,8;52,4;0;2500000;52,1;2500
130756069;13.11.2019;P;E;16.10.2020;30.10.2019;73;55,1;55,7;0;2525000;55,4;2525
130756070;13.11.2019;P;E;16.10.2020;12.11.2019;2137;58,5;59,1;0;2550000;58,8;2550
130756071;13.11.2019;P;E;16.10.2020;12.11.2019;188;62,1;62,7;0;2575000;62,4;2575
130756072;13.11.2019;P;E;16.10.2020;12.11.2019;117;65,9;66,5;0;2600000;66,2;2600
130756073;13.11.2019;P;E;16.10.2020;13.11.2019;728;69,8;70,4;626;2625000;70,1;2625
130756074;13.11.2019;P;E;16.10.2020;28.10.2019;677;73,9;74,5;0;2650000;74,2;2650
130756075;13.11.2019;P;E;16.10.2020;09.10.2019;600;78,2;78,8;0;2675000;78,5;2675
130756076;13.11.2019;P;E;16.10.2020;12.11.2019;916;82,7;83,4;0;2700000;83,05;2700
130756077;13.11.2019;P;E;16.10.2020;.;0;87,4;87,9;0;2725000;87,65;2725
130756078;13.11.2019;P;E;16.10.2020;30.10.2019;452;92,3;92,8;0;2750000;92,55;2750
130756079;13.11.2019;P;E;16.10.2020;18.10.2019;1;97,3;97,8;0;2775000;97,55;2775
130756080;13.11.2019;P;E;16.10.2020;24.10.2019;1501;102,6;103,1;0;2800000;102,85;2800
130756081;13.11.2019;P;E;16.10.2020;18.10.2019;1;108,1;108,6;0;2825000;108,35;2825
130756082;13.11.2019;P;E;16.10.2020;31.10.2019;575;113,8;114,5;0;2850000;114,15;2850
130756083;13.11.2019;P;E;16.10.2020;.;0;119,8;120,5;0;2875000;120,15;2875
130756084;13.11.2019;P;E;16.10.2020;06.11.2019;1750;126;126,6;0;2900000;126,3;2900
130756085;13.11.2019;P;E;16.10.2020;24.10.2019;300;132,4;133,1;0;2925000;132,75;2925
130756086;13.11.2019;P;E;16.10.2020;29.10.2019;401;139,1;139,9;0;2950000;139,5;2950
130756087;13.11.2019;P;E;16.10.2020;06.11.2019;200;146,1;146,9;0;2975000;146,5;2975
130756088;13.11.2019;P;E;16.10.2020;06.11.2019;2301;153,4;154,2;0;3000000;153,8;3000
130756089;13.11.2019;P;E;16.10.2020;05.11.2019;701;161;161,8;0;3025000;161,4;3025
130756090;13.11.2019;P;E;16.10.2020;08.11.2019;2060;169;169,9;0;3050000;169,45;3050
130756091;13.11.2019;P;E;16.10.2020;11.11.2019;340;177,4;178,3;0;3075000;177,85;3075
130756092;13.11.2019;P;E;16.10.2020;11.11.2019;23;186,2;187;0;3100000;186,6;3100
130756093;13.11.2019;P;E;16.10.2020;08.11.2019;168;195,5;196,3;0;3125000;195,9;3125
130756094;13.11.2019;P;E;16.10.2020;08.11.2019;29;205,3;206,2;0;3150000;205,75;3150
130756095;13.11.2019;P;E;16.10.2020;.;0;215,7;216,6;0;3175000;216,15;3175
130756096;13.11.2019;P;E;16.10.2020;12.11.2019;50;226,7;227,9;0;3200000;227,3;3200
130756097;13.11.2019;P;E;16.10.2020;08.11.2019;10;238,4;239,8;0;3225000;239,1;3225
130756098;13.11.2019;P;E;16.10.2020;.;0;250,8;252,2;0;3250000;251,5;3250
130756099;13.11.2019;P;E;16.10.2020;.;0;264;265,4;0;3275000;264,7;3275
130756100;13.11.2019;P;E;16.10.2020;11.10.2019;1;278;279,5;0;3300000;278,75;3300
130923537;13.11.2019;P;E;16.10.2020;.;0;292,8;294,3;0;3325000;293,55;3325
130923538;13.11.2019;P;E;16.10.2020;.;0;308,5;310;0;3350000;309,25;3350
130923539;13.11.2019;P;E;16.10.2020;.;0;325,1;326,6;0;3375000;325,85;3375
130923540;13.11.2019;P;E;16.10.2020;.;0;340,4;345,6;0;3400000;343;3400
130923541;13.11.2019;P;E;16.10.2020;.;0;377,5;383,1;0;3450000;380,3;3450
130923542;13.11.2019;P;E;16.10.2020;07.11.2019;10;417,7;423,6;0;3500000;420,65;3500
130923543;13.11.2019;P;E;16.10.2020;07.11.2019;10;505,1;511,4;0;3600000;508,25;3600
130923544;13.11.2019;P;E;16.10.2020;.;0;597,9;604,4;0;3700000;601,15;3700
130923545;13.11.2019;P;E;16.10.2020;.;0;693,3;699,8;0;3800000;696,55;3800
130923546;13.11.2019;P;E;16.10.2020;.;0;789,9;796,4;0;3900000;793,15;3900
130923547;13.11.2019;P;E;16.10.2020;.;0;887,2;893,6;0;4000000;890,4;4000
130923548;13.11.2019;P;E;16.10.2020;.;0;984,8;991,2;0;4100000;988;4100
130923549;13.11.2019;P;E;16.10.2020;.;0;1082,7;1089;0;4200000;1085,85;4200
130923550;13.11.2019;P;E;16.10.2020;.;0;1180,6;1186,9;0;4300000;1183,75;4300
131109696;13.11.2019;C;E;20.11.2020;.;0;1855,5;1862,5;0;1200000;1859;1200
131109697;13.11.2019;C;E;20.11.2020;.;0;1757,7;1764,8;0;1300000;1761,25;1300
131109698;13.11.2019;C;E;20.11.2020;.;0;1660,1;1667,3;0;1400000;1663,7;1400
131109699;13.11.2019;C;E;20.11.2020;.;0;1562,9;1570,1;0;1500000;1566,5;1500
131109700;13.11.2019;C;E;20.11.2020;08.11.2019;10;1466;1473,3;0;1600000;1469,65;1600
131109701;13.11.2019;C;E;20.11.2020;08.11.2019;10;1369,7;1376,9;0;1700000;1373,3;1700
131109702;13.11.2019;C;E;20.11.2020;.;0;1274,1;1281,2;0;1800000;1277,65;1800
131109703;13.11.2019;C;E;20.11.2020;.;0;1179,5;1186,4;0;1900000;1182,95;1900
130756101;13.11.2019;C;E;20.11.2020;.;0;1085,9;1092,6;0;2000000;1089,25;2000
130756102;13.11.2019;C;E;20.11.2020;.;0;1062,6;1069,4;0;2025000;1066;2025
130756103;13.11.2019;C;E;20.11.2020;.;0;1039,5;1046,2;0;2050000;1042,85;2050
130756104;13.11.2019;C;E;20.11.2020;.;0;1016,4;1023,1;0;2075000;1019,75;2075
130756105;13.11.2019;C;E;20.11.2020;.;0;993;999,7;0;2100000;996,35;2100
130756106;13.11.2019;C;E;20.11.2020;.;0;970,2;976,8;0;2125000;973,5;2125
130756107;13.11.2019;C;E;20.11.2020;.;0;947,8;954,4;0;2150000;951,1;2150
130756108;13.11.2019;C;E;20.11.2020;.;0;925,2;931,7;0;2175000;928,45;2175
130756109;13.11.2019;C;E;20.11.2020;01.11.2019;5;902,6;909;0;2200000;905,8;2200
130756110;13.11.2019;C;E;20.11.2020;01.10.2019;4;880,1;886,5;0;2225000;883,3;2225
130756111;13.11.2019;C;E;20.11.2020;01.10.2019;4;857,8;864,1;0;2250000;860,95;2250
130756112;13.11.2019;C;E;20.11.2020;.;0;835,5;841,8;0;2275000;838,65;2275
130756113;13.11.2019;C;E;20.11.2020;.;0;813,3;819,6;0;2300000;816,45;2300
130756114;13.11.2019;C;E;20.11.2020;.;0;791,4;797,5;0;2325000;794,45;2325
130756115;13.11.2019;C;E;20.11.2020;.;0;769,5;775,6;0;2350000;772,55;2350
130756116;13.11.2019;C;E;20.11.2020;.;0;747,7;753,8;0;2375000;750,75;2375
130756117;13.11.2019;C;E;20.11.2020;.;0;726,1;732,1;0;2400000;729,1;2400
130756118;13.11.2019;C;E;20.11.2020;.;0;704,6;710,5;0;2425000;707,55;2425
130756119;13.11.2019;C;E;20.11.2020;.;0;683,3;689,1;0;2450000;686,2;2450
130756120;13.11.2019;C;E;20.11.2020;.;0;662;667,8;0;2475000;664,9;2475
130756121;13.11.2019;C;E;20.11.2020;29.10.2019;1;641;646,7;0;2500000;643,85;2500
130756122;13.11.2019;C;E;20.11.2020;.;0;620,1;625,7;0;2525000;622,9;2525
130756123;13.11.2019;C;E;20.11.2020;29.10.2019;1;599,4;605;0;2550000;602,2;2550
130756124;13.11.2019;C;E;20.11.2020;.;233;578,9;584,3;0;2575000;581,6;2575
130756125;13.11.2019;C;E;20.11.2020;.;0;558,5;563,9;0;2600000;561,2;2600
130756126;13.11.2019;C;E;20.11.2020;.;0;538,3;543,6;0;2625000;540,95;2625
130756127;13.11.2019;C;E;20.11.2020;.;0;518,2;523,4;0;2650000;520,8;2650
130756128;13.11.2019;C;E;20.11.2020;.;0;498,4;503,5;0;2675000;500,95;2675
130756129;13.11.2019;C;E;20.11.2020;.;0;478,7;483,7;0;2700000;481,2;2700
130756130;13.11.2019;C;E;20.11.2020;.;0;461,2;463,5;0;2725000;462,35;2725
130756131;13.11.2019;C;E;20.11.2020;31.10.2019;1;441,9;444,2;0;2750000;443,05;2750
130756132;13.11.2019;C;E;20.11.2020;.;0;422,8;425,1;0;2775000;423,95;2775
130756133;13.11.2019;C;E;20.11.2020;.;0;403,8;406,1;0;2800000;404,95;2800
130756134;13.11.2019;C;E;20.11.2020;.;0;385,1;387,4;0;2825000;386,25;2825
130756135;13.11.2019;C;E;20.11.2020;30.10.2019;0;366,6;368,9;0;2850000;367,75;2850
130756136;13.11.2019;C;E;20.11.2020;03.10.2019;200;348,3;350,6;0;2875000;349,45;2875
130756137;13.11.2019;C;E;20.11.2020;.;0;330,3;332,6;0;2900000;331,45;2900
130756138;13.11.2019;C;E;20.11.2020;15.10.2019;0;312,5;314,7;0;2925000;313,6;2925
130756139;13.11.2019;C;E;20.11.2020;31.10.2019;1;294,9;297,2;0;2950000;296,05;2950
130756140;13.11.2019;C;E;20.11.2020;05.11.2019;610;277,7;279,4;0;2975000;278,55;2975
130756141;13.11.2019;C;E;20.11.2020;06.11.2019;38;260,7;262,4;0;3000000;261,55;3000
130756142;13.11.2019;C;E;20.11.2020;16.10.2019;100;244;245,8;0;3025000;244,9;3025
130756143;13.11.2019;C;E;20.11.2020;31.10.2019;500;227,7;229,4;0;3050000;228,55;3050
130756144;13.11.2019;C;E;20.11.2020;12.11.2019;1788;211,8;213,4;0;3075000;212,6;3075
130756145;13.11.2019;C;E;20.11.2020;13.11.2019;383;196,3;197,8;401;3100000;197,05;3100
130756146;13.11.2019;C;E;20.11.2020;31.10.2019;40;181,2;182,6;0;3125000;181,9;3125
130756147;13.11.2019;C;E;20.11.2020;07.11.2019;257;166,5;167,9;0;3150000;167,2;3150
130756148;13.11.2019;C;E;20.11.2020;13.11.2019;1005;152,4;153,6;30;3175000;153;3175
130756149;13.11.2019;C;E;20.11.2020;13.11.2019;512;138,8;140,1;10;3200000;139,45;3200
130756150;13.11.2019;C;E;20.11.2020;13.11.2019;410;125,8;127,1;5;3225000;126,45;3225
130756151;13.11.2019;C;E;20.11.2020;13.11.2019;279;113,6;114,9;5;3250000;114,25;3250
130756152;13.11.2019;C;E;20.11.2020;13.11.2019;110;102;103,3;6;3275000;102,65;3275
130756153;13.11.2019;C;E;20.11.2020;13.11.2019;901;91,1;92,4;71;3300000;91,75;3300
130923551;13.11.2019;C;E;20.11.2020;13.11.2019;1;80,9;82,1;6;3325000;81,5;3325
130923552;13.11.2019;C;E;20.11.2020;12.11.2019;801;71,6;72,7;0;3350000;72,15;3350
130923553;13.11.2019;C;E;20.11.2020;.;0;62,9;64;0;3375000;63,45;3375
130923554;13.11.2019;C;E;20.11.2020;08.11.2019;1;54,9;56,1;0;3400000;55,5;3400
130923555;13.11.2019;C;E;20.11.2020;07.11.2019;47;41,5;42,6;0;3450000;42,05;3450
130923556;13.11.2019;C;E;20.11.2020;04.11.2019;15;31;32;0;3500000;31,5;3500
130923557;13.11.2019;C;E;20.11.2020;12.11.2019;115;17,4;18,3;0;3600000;17,85;3600
130923558;13.11.2019;C;E;20.11.2020;.;0;10,2;11;0;3700000;10,6;3700
130923559;13.11.2019;C;E;20.11.2020;.;0;6,4;7,1;0;3800000;6,75;3800
130923560;13.11.2019;C;E;20.11.2020;.;0;4,2;4,8;0;3900000;4,5;3900
130923561;13.11.2019;C;E;20.11.2020;.;0;2,9;3,4;0;4000000;3,15;4000
130923562;13.11.2019;C;E;20.11.2020;.;0;2;2,45;0;4100000;2,225;4100
130923563;13.11.2019;C;E;20.11.2020;.;0;1,4;1,85;0;4200000;1,625;4200
130923564;13.11.2019;C;E;20.11.2020;.;0;1;1,45;0;4300000;1,225;4300
131109704;13.11.2019;P;E;20.11.2020;.;0;1;1,25;0;1200000;1,125;1200
131109705;13.11.2019;P;E;20.11.2020;.;0;1,3;1,6;0;1300000;1,45;1300
131109706;13.11.2019;P;E;20.11.2020;.;0;1,8;2,25;0;1400000;2,025;1400
131109707;13.11.2019;P;E;20.11.2020;.;0;2,65;3,2;0;1500000;2,925;1500
131109708;13.11.2019;P;E;20.11.2020;.;0;3,8;4,3;0;1600000;4,05;1600
131109709;13.11.2019;P;E;20.11.2020;.;0;5,5;6;0;1700000;5,75;1700
131109710;13.11.2019;P;E;20.11.2020;.;0;7,8;8,4;0;1800000;8,1;1800
